Date,Open,Adj Close,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2019-02-06,272.7900085449219,248.9999237060547,-0.00131805417822628,0.00522206104749845,244.07453536987305,241.23329017275856,0,1.0,1,1.0,-0.001318923575660566,0.0873780173545435,0.09130913554804443,-0.006804896566641794,0.05640112882773937,0.058022001753113006
2019-02-07,270.94000244140625,246.6262664794922,-0.009532762866885869,0.012150952865250142,244.62840016682944,241.81453959147134,2,1.0,0,1.0,-0.009578490489920244,0.07779952686462326,0.08090594434439868,-0.008115823721591928,0.048285305106147446,0.04947003177443876
2019-02-08,268.75,246.9275360107422,0.0012215630376704034,0.010267707642430013,245.16552225748697,242.35796610514322,0,1.0,1,0.0,0.001220817536598842,0.0790203444012221,0.08222633909320809,0.0,0.048285305106147446,0.04947003177443876
2019-02-11,271.20001220703125,247.06446838378906,0.000554544767501719,0.005406775031212119,245.7034060160319,242.86835152762276,0,1.0,1,1.0,0.0005543910643730225,0.07957473546559513,0.08282648204680476,0.0044884412323376605,0.052773746338485104,0.05419110353780843
2019-02-12,272.4200134277344,250.2415771484375,0.012859432137012572,0.008004673221323477,246.33639017740884,243.5256805419922,0,1.0,1,1.0,0.01277745170606811,0.09235218717166324,0.09675101570884559,0.00953513587749101,0.062308882215976115,0.06429103453539309
2019-02-13,275.0299987792969,251.05406188964844,0.003246801552601264,0.004989784125035035,247.19075647989908,244.29038928803942,0,1.0,1,1.0,0.003241542073688247,0.09559372924535149,0.10031194860946613,-0.004555318478580179,0.05775356373739594,0.05945387568336247
2019-02-14,273.7799987792969,250.49713134765625,-0.002218368975193008,0.010151425883451859,248.0253448486328,244.90032668340774,0,1.0,1,1.0,-0.00222083320069684,0.09337289604465465,0.09787105071963675,0.009379450907015427,0.06713301464441136,0.0694377195922864
2019-02-15,276.3599853515625,253.22694396972656,0.010897580373013138,0.004635493270063407,248.7701670328776,245.6128670828683,0,1.0,1,1.0,0.010838629637581455,0.1042115256822361,0.10983518873405829,0.00043421473643912213,0.06756722938085048,0.06990218604162801
2019-02-19,276.4800109863281,253.66517639160156,0.0017305915990022402,0.007631878114248369,249.37272135416666,246.26019868396577,0,1.0,1,1.0,0.0017290958507985134,0.10594062153303462,0.11175586018795869,0.004798892652430075,0.07236612203328056,0.07504887109852132
2019-02-20,277.80999755859375,254.17637634277344,0.002015254748183093,0.0060234929764990675,250.0079828898112,246.7797124953497,0,1.0,1,1.0,0.002013226846368508,0.10795384837940313,0.11399633146402266,-0.00039597973417628457,0.07197014229910428,0.0746232578049979
2019-02-21,277.70001220703125,253.27261352539062,-0.0035556523009204755,0.0063325491635577436,250.4233856201172,247.4126993815104,0,1.0,1,1.0,-0.0035619886569411654,0.10439185972246195,0.11003534784483571,0.0014752279400659719,0.07344537023917025,0.07620974198512931
2019-02-22,278.1099853515625,254.84288024902344,0.006199907292682383,0.007065578580400134,250.88291295369467,248.09654744466147,0,1.0,1,1.0,0.006180766939002913,0.11057262666146486,0.11691746409307413,0.009376726249428249,0.08282209648859849,0.08634852613853217
2019-02-25,280.7300109863281,255.18978881835938,0.0013612645132441425,0.006727999613820312,251.39873504638672,248.79082961309524,0,1.0,1,1.0,0.0013603388326754796,0.11193296549414034,0.11843788420116663,-0.005715751845653327,0.07710634464294516,0.08015693918899336
2019-02-26,279.1300048828125,255.0072021484375,-0.0007154936361964959,0.005019698555475793,252.09714635213217,249.3794693719773,0,1.0,1,1.0,-0.0007157497239282624,0.11121721577021207,0.1176376490125397,-0.002187809985252394,0.07491853465769277,0.07779634425995918
2019-02-27,278.5199890136719,254.89764404296875,-0.0004296274950108536,0.0076040985585317244,252.76132202148438,250.0507064092727,0,1.0,1,1.0,-0.0004297198113451254,0.11078749595886694,0.11715748114906455,0.001578541107081452,0.07649707576477423,0.07949903362344979
2019-02-28,278.9599914550781,254.42282104492188,-0.001862798692509049,0.004060092171153773,253.37451807657877,250.7145516531808,0,1.0,1,1.0,-0.0018645358596571392,0.1089229600992098,0.11507644165385345,0.005291435308351186,0.08178851107312542,0.08522627221834544
2019-03-01,280.44000244140625,256.01153564453125,0.006244387170476706,0.007388270226240667,253.85534795125326,251.27276393345423,0,1.0,1,1.0,0.006224971767851039,0.11514793186706085,0.12203941068021762,0.004127838913908676,0.0859163499870341,0.08971516980439365
2019-03-04,281.6000061035156,255.0802459716797,-0.0036376863663856174,0.01816933552172717,254.19086329142252,251.68446495419457,2,1.0,0,1.0,-0.003644318836886087,0.11150361303017477,0.11795778321343886,-0.007342220333746808,0.07857412965328729,0.08174354146382301
2019-03-05,279.5400085449219,254.73338317871094,-0.0013598183255917329,0.00484898561746383,254.54388427734375,252.07399568103608,0,1.0,1,0.0,-0.0013607437175361227,0.11014286931263864,0.11643756373258718,-0.0,0.07857412965328729,0.08174354146382301
2019-03-06,279.1499938964844,253.19036865234375,-0.006057370679541707,0.00790700231705288,254.54083633422852,252.30745224725632,0,1.0,1,1.0,-0.006075790972682371,0.10406707833995626,0.10967488756849453,-0.008345699023515517,0.07022843062977177,0.07275320295766141
2019-03-07,276.8299865722656,251.0724334716797,-0.008364991101111774,0.010654149786999412,254.32477442423502,252.39049421037947,2,1.0,0,1.0,-0.008400173979532384,0.09566690436042388,0.10039246700885673,-0.014151551113395186,0.05607687951637658,0.057678994460582445
2019-03-08,272.94000244140625,250.57015991210938,-0.0020005125717115213,0.008185817336586965,254.02425638834634,252.46526736304872,0,1.0,1,0.0,-0.0020025162697143092,0.09366438809070957,0.09819111804478897,0.0,0.05607687951637658,0.057678994460582445
2019-03-11,275.260009765625,254.2037811279297,0.0145014123672782,0.012316913111004357,254.10185368855795,252.8261013939267,0,1.0,1,1.0,0.014397272463421948,0.10806166055413151,0.11411644030563872,0.013710662686175249,0.06978754220255183,0.07228034273217432
2019-03-12,279.05999755859375,255.1624298095703,0.0037711818344596804,0.004375116349289998,254.12848281860352,253.21823919387091,0,1.0,1,1.0,0.003764088755512716,0.11182574930964423,0.11831797598679228,0.00507565662727971,0.07486319882983154,0.07773670515708853
2019-03-13,280.4800109863281,256.8513488769531,0.006618995863314492,0.007420682056469063,254.26694615681967,253.68428112211683,0,1.0,1,1.0,0.006597186494712582,0.11842293580435681,0.12572011804371908,0.0031680514925882413,0.07803125032241978,0.08115644462965022
2019-03-14,281.3699951171875,256.68707275390625,-0.0006395766413731518,0.004168535483600966,254.40693537394205,253.991209484282,0,1.0,1,1.0,-0.0006397812577631409,0.11778315454659367,0.12500013375149455,-0.0029541640848888555,0.07507708623753093,0.07796724412094869
2019-03-15,280.5400085449219,257.9551696777344,0.004940244595192045,0.0067063995036715784,254.6617291768392,254.31983366466704,0,1.0,1,1.0,0.004928081629098558,0.12271123617569223,0.13055790958185054,0.0035936605937348766,0.0786707468312658,0.08184806152123092
2019-03-18,281.54998779296875,258.89056396484375,0.0036261893424271996,0.0048347526774212835,255.03404108683267,254.71952093215216,0,1.0,1,1.0,0.0036196305686420024,0.12633086674433422,0.1346575266245731,0.0069374220156604065,0.08560816884692621,0.08937939188383925
2019-03-19,283.510009765625,258.9547119140625,0.0002477801748983488,0.010482860065611499,255.2793057759603,254.99227178664435,0,1.0,1,1.0,0.00024774948246069283,0.12657861622679492,0.13493867226496992,-0.0047731314531202235,0.08083503739380599,0.0841920306710795
2019-03-20,282.1600036621094,258.17529296875,-0.0030098658547335067,0.011344151657727508,255.53722635904947,255.20703924269904,0,1.0,1,1.0,-0.0030144046106174937,0.12356421161617742,0.1315226591081029,-0.005401537526277323,0.07543349986752866,0.07835151481503333
2019-03-21,280.6400146484375,261.09124755859375,0.011294475766109535,0.01635837484513636,256.06704839070636,255.53631882440476,0,1.0,1,1.0,0.01123116940351304,0.13479538101969046,0.1443026143602033,0.009151223724642108,0.08458472359217077,0.08826504204988006
2019-03-22,283.2200012207031,256.0662536621094,-0.019246121589566734,0.01654844630128216,256.3067054748535,255.66934930710565,2,1.0,0,1.0,-0.01943373936505769,0.11536164165463278,0.12227922710896766,-0.01547827920205247,0.0691064443901183,0.07155026359229977
2019-03-25,278.8699951171875,255.87371826171875,-0.0007518968143481741,0.00918451108784768,256.7068125406901,255.7184368315197,0,1.0,1,0.0,-0.0007521796305324993,0.11460946202410029,0.12143538893329531,0.0,0.0691064443901183,0.07155026359229977
2019-03-26,280.989990234375,257.781005859375,0.007454019156845959,0.009371852697338756,257.3077163696289,255.84182811918714,0,1.0,1,1.0,0.007426375243231454,0.12203583726733173,0.12979458980556902,0.00042695294154825145,0.06953339733166655,0.0720078628090719
2019-03-27,281.1099853515625,256.43310546875,-0.005228858449564333,0.013780510167219262,257.4934933980306,255.90972827729723,2,1.0,0,1.0,-0.0052425767715787545,0.11679326049575298,0.12388705381839205,-0.0027071553583540363,0.06682624197331252,0.06910969564343716
2019-03-28,280.3500061035156,257.405029296875,0.003790165183034322,0.007668269877433298,257.68037668863934,256.0291275751023,0,1.0,1,0.0,0.003783000604561224,0.1205762611003142,0.12814677139943753,0.0,0.06682624197331252,0.06910969564343716
2019-03-29,282.3900146484375,259.0281066894531,0.006305538772928054,0.006046743974097435,257.86177317301434,256.24842689150853,0,1.0,1,1.0,0.006285742039119219,0.1268620031394334,0.13526034460805048,0.008146891060501371,0.0749731330338139,0.07785519179662037
2019-04-01,284.70001220703125,262.10003662109375,0.011859446339248292,0.006188501418412873,258.31285349527997,256.5383555094401,0,1.0,1,1.0,0.01178967420302593,0.13865167734245934,0.14872390374600597,0.0046956538925527844,0.07966878692636668,0.08292832824852026
2019-04-02,286.0400085449219,262.2283630371094,0.0004896085390524441,0.003998788674038023,258.66895294189453,256.87874203636534,0,1.0,1,1.0,0.0004894887198997458,0.13914116606235907,0.14928632877829373,0.004464911644738061,0.08413369857110474,0.08777431795910462
2019-04-03,287.32000732421875,262.6409606933594,0.00157342879111666,0.0070341549103236645,258.9814860026042,257.25529334658665,0,1.0,1,1.0,0.001572192248940415,0.1407133583112995,0.15109464897723024,-0.0018812356677946444,0.08225246290331009,0.08572988174975404
2019-04-04,286.7799987792969,263.3378601074219,0.0026534300370464337,0.005069688612092005,259.3467483520508,257.7385072253999,0,1.0,1,1.0,0.0026499159065260596,0.14336327421782555,0.15414899809430982,0.00396734337749741,0.0862198062808075,0.09004590090977094
2019-04-05,287.9200134277344,264.612548828125,0.00484050686894455,0.003581358683720337,259.88318634033203,258.3832746233259,0,1.0,1,1.0,0.004828829284028866,0.1481921035018544,0.15973566424737085,0.0006249528680824445,0.08684475914888995,0.09072734113371816
2019-04-08,288.1000061035156,264.81427001953125,0.0007623266254741523,0.0053589747401912025,260.19343821207684,259.06156558082216,0,1.0,1,1.0,0.0007620362021211293,0.14895413970397553,0.1606197616227385,-0.0013198740340563204,0.08552488511483362,0.08928866808037927
2019-04-09,287.7200012207031,263.4571533203125,-0.005124786889764921,0.004813304173276078,260.80934651692706,259.502202351888,0,1.0,1,1.0,-0.005137963648095236,0.1438161760558803,0.15467183268437235,0.00017372254580526499,0.08569860766063889,0.08947791851897313
2019-04-10,287.7699890136719,264.35577392578125,0.0034108795078955367,0.0037590654659467315,261.5161844889323,259.93998064313615,0,1.0,1,1.0,0.003405075652144164,0.14722125170802444,0.15861027917681958,0.0036767214623219134,0.0893753291229608,0.09349099833223007
2019-04-11,288.8299865722656,264.2824401855469,-0.00027740547953747363,0.004381423688913033,262.05797068277997,260.2938421340216,0,1.0,1,1.0,-0.0002774439635547951,0.14694380774446963,0.15828887433672745,0.004042689730559955,0.09341801885352075,0.09792059086290483
2019-04-12,290.0,266.07049560546875,0.006765698919181107,0.007666659891099714,262.86108652750653,260.7406717936198,0,1.0,1,1.0,0.006742914289809471,0.1536867220342791,0.16612550812192706,0.0008272102995280973,0.09424522915304884,0.09882917782816802
2019-04-15,290.239990234375,265.89630126953125,-0.0006546924172899926,0.004393315311478796,263.56869252522785,261.1188209170387,0,1.0,1,1.0,-0.0006549068219551341,0.15303181521232398,0.1653620545941512,0.002443339778400123,0.09668856893144896,0.10151727349625217
2019-04-16,290.95001220703125,266.07049560546875,0.0006551213202508066,0.0052159231973230025,264.1555582682292,261.4607224237351,0,1.0,1,1.0,0.0006549068219551748,0.15368672203427916,0.16612550812192706,0.0015453997571668909,0.09823396868861585,0.10322087405612068
2019-04-17,291.3999938964844,265.4195556640625,-0.002446494264330079,0.008443207459979396,264.43218485514325,261.76857212611606,0,1.0,1,1.0,-0.0024494918214249847,0.15123723021285418,0.16327258875481765,-0.004471160648905975,0.09376280803970988,0.09829920727760055
2019-04-18,290.1000061035156,265.942138671875,0.0019688941400908266,0.0057507227916913095,264.74166615804035,262.138421921503,0,1.0,1,1.0,0.0019669584084407374,0.15320418862129492,0.16556294933814542,-0.0032109152672895993,0.09055189277242028,0.09477831724969743
2019-04-22,289.1700134277344,266.17138671875,0.0008620222730397753,0.004739319481356308,265.03586832682294,262.3803333100818,0,1.0,1,1.0,0.0008616509452200788,0.154065839566515,0.16656769056110488,0.0052081836521712666,0.09576007642459154,0.10049499762282288
2019-04-23,290.67999267578125,268.5647277832031,0.008991729328825526,0.00936574993093564,265.471440633138,262.97549874441967,0,1.0,1,1.0,0.008951544438794415,0.16301738400530943,0.1770571514783834,0.007232677131347048,0.1029927535559386,0.10848337648412265
2019-04-24,292.7900085449219,267.96856689453125,-0.0022198033732602207,0.003731969427044346,265.75110880533856,263.5514439174107,0,1.0,1,1.0,-0.0022222707888961504,0.1607951132164133,0.17444431604301158,-0.0022909976461200376,0.10070175590981856,0.10594675048941848
2019-04-25,292.1199951171875,267.8035583496094,-0.0006157757487534887,0.007051173650817644,266.0002161661784,264.0287083217076,0,1.0,1,1.0,-0.0006159654165057301,0.16017914779990755,0.17372112171493104,-6.842974782755265e-05,0.100633326161991,0.10587107342148272
2019-04-26,292.1000061035156,269.0506286621094,0.004656660726187978,0.007725587403671241,266.4663391113281,264.6295427594866,0,1.0,1,1.0,0.004645852023613484,0.16482499982352103,0.17918674276591817,0.004815513220858833,0.10544883938284984,0.11120925291742068
2019-04-29,293.510009765625,269.4725036621094,0.0015680134333744267,0.003544557213255528,266.89273325602215,265.20418439592635,0,1.0,1,1.0,0.0015667853838752775,0.1663917852073963,0.18103572341903207,-6.82096465341489e-05,0.10538062973631569,0.11113346031197646
2019-04-30,293.489990234375,269.6099853515625,0.0005101881920595019,0.008289883525766983,267.3366953531901,265.7080833798363,0,1.0,1,1.0,0.0005100580903128792,0.16690184329770918,0.18163827389952103,0.004182223345535438,0.10956285308185112,0.11579019958396697
2019-05-01,294.7200012207031,267.58349609375,-0.007516373160919909,0.010795149231799916,267.46277872721356,265.9692004975818,0,1.0,1,1.0,-0.007544763444443455,0.15935707985326572,0.17275663969166688,-0.010368471388956621,0.0991943816928945,0.10428093069476385
2019-05-02,291.67999267578125,267.005859375,-0.0021587157922012823,0.010983777680404705,267.55524190266925,266.19670032319567,0,1.0,1,1.0,-0.002161049177819412,0.1571960306754463,0.1702249914131555,0.003900824958142252,0.10309520665103676,0.10859694985478074
2019-05-03,292.82000732421875,269.61920166015625,0.009787584030078955,0.010436006427444244,267.85096740722656,266.52899751209077,0,1.0,1,1.0,0.00973999589281514,0.16693602656826143,0.1816786668507102,-0.012266744704249604,0.09082846194678716,0.09508114105894916
2019-05-06,289.25,268.5096740722656,-0.004115165318563374,0.015264810506328885,268.10847727457684,266.7752743675595,2,1.0,0,1.0,-0.004123655912834597,0.16281237065542684,0.17681586378320002,0.0031066435271059683,0.09393510547389312,0.09848845771619441
2019-05-07,290.1499938964844,264.0256652832031,-0.01669961726539393,0.01749413961271573,267.9487711588542,266.74732753208707,3,1.0,1,0.0,-0.016840627961274567,0.14597174269415228,0.15716348926617663,-0.0,0.09393510547389312,0.09848845771619441
2019-05-08,287.5299987792969,263.6588439941406,-0.0013893395123880659,0.008923894454517578,267.73939259847003,266.6923072451637,1,1.0,0,1.0,-0.0013903055393917354,0.14458143715476054,0.15555579630824634,-0.00803128750777715,0.08590381796611597,0.08970151355666123
2019-05-09,285.2300109863281,262.8610534667969,-0.003025843985576593,0.014225199269129352,267.2640864054362,266.6639215378534,3,1.0,1,0.0,-0.003030431107102191,0.14155100604765836,0.15205926475198872,0.0,0.08590381796611597,0.08970151355666123
2019-05-10,285.6199951171875,264.1815490722656,0.005023549849067166,0.023521129775276872,266.94850158691406,266.65562511625745,3,1.0,1,1.0,0.0050109739221369555,0.1465619799697953,0.15784669189755007,-0.011266866742929663,0.07463695122318631,0.077492897388455
2019-05-13,282.4200134277344,257.5425720214844,-0.025130358551138543,0.0127174566918129,266.0934193929036,266.3346790132068,3,0.0,1,1.0,-0.02545151800116659,0.12111046196862872,0.12874958938291492,-0.0015237975010267114,0.0731131537221596,0.07585226671595624
2019-05-14,281.989990234375,259.8717041015625,0.009043677951169338,0.011530955932661513,265.3285090128581,266.0394984654018,0,0.0,1,0.0,0.009003028790523709,0.13011349075915243,0.13895763715680864,-0.0,0.0731131537221596,0.07585226671595624
2019-05-15,281.5899963378906,261.3939208984375,0.005857570381268218,0.015673883607148387,264.65529378255206,265.8250994001116,0,0.0,1,0.0,0.005840481516229294,0.13595397227538172,0.14562916167773765,0.0,0.0731131537221596,0.07585226671595624
2019-05-16,285.8399963378906,263.814697265625,0.009261027796159338,0.012073003819823347,264.17235310872394,265.7176804315476,0,0.0,1,0.0,0.009218407415179614,0.14517237969056135,0.1562388651881259,-0.0,0.0731131537221596,0.07585226671595624
2019-05-17,285.1400146484375,262.10919189453125,-0.006464785278344598,0.012205425946706372,263.7161610921224,265.56004406156995,2,0.0,0,0.0,-0.006485772503526488,0.13868660718703485,0.14876402919420784,-0.0,0.0731131537221596,0.07585226671595624
2019-05-20,284.05999755859375,260.3761291503906,-0.006611987666720109,0.010031069464786935,263.16368357340497,265.2949959891183,0,0.0,1,0.0,-0.0066339436926700305,0.1320526634943648,0.14116841560120408,0.0,0.0731131537221596,0.07585226671595624
2019-05-21,285.8299865722656,262.7235107421875,0.009015348678300228,0.004832796154111696,262.5890426635742,265.1308114188058,0,0.0,1,0.0,0.008974953028123156,0.14102761652248796,0.15145644676851222,-0.0,0.0731131537221596,0.07585226671595624
2019-05-22,285.45001220703125,261.9165954589844,-0.0030713478246526815,0.0055769775652454445,262.0396194458008,264.8142336890811,0,0.0,1,0.0,-0.0030760740932067147,0.13795154242928126,0.1479199235155475,-0.0,0.0731131537221596,0.07585226671595624
2019-05-23,283.1600036621094,258.71630859375,-0.012218725047285273,0.009409359738900003,261.597173055013,264.37364996047245,2,0.0,0,0.0,-0.012293987369605762,0.1256575550596755,0.13389380559381037,0.0,0.0731131537221596,0.07585226671595624
2019-05-24,283.739990234375,259.30328369140625,0.0022687982093079206,0.007479938659764596,261.23420969645184,263.9688749767485,0,0.0,1,0.0,0.0022662283728768304,0.1279237834325523,0.1364663818294869,-0.0,0.0731131537221596,0.07585226671595624
2019-05-28,283.0899963378906,256.8915100097656,-0.009300976244137504,0.014350440665410247,260.7367477416992,263.3898693266369,2,0.0,0,0.0,-0.009344500412073964,0.11857928302047835,0.12589613500983,-0.0,0.0731131537221596,0.07585226671595624
2019-05-29,278.9100036621094,255.1676483154297,-0.006710465808194344,0.009576791508500992,259.9855893452962,262.7086857386998,0,0.0,1,0.0,-0.006733082218423381,0.11184620080205497,0.11834084749226825,0.0,0.0731131537221596,0.07585226671595624
2019-05-30,279.1099853515625,255.864501953125,0.0027309639066543934,0.008027108476748701,259.8457501729329,262.05413891020277,0,0.0,1,0.0,0.002727241600174366,0.11457344240222933,0.12139499598210701,-0.0,0.0731131537221596,0.07585226671595624
2019-05-31,276.20001220703125,252.41668701171875,-0.013475159371806433,0.006830420540313353,259.2244987487793,261.3319099062965,2,0.0,0,0.0,-0.013566773270659839,0.1010066691315695,0.1062840196925019,-0.0,0.0731131537221596,0.07585226671595624
2019-06-03,275.30999755859375,251.77474975585938,-0.002543164889211802,0.012669784691772934,258.42290115356445,260.6066189720517,0,0.0,1,0.0,-0.0025464042263164477,0.09846026490525304,0.10347055701612384,0.0,0.0731131537221596,0.07585226671595624
2019-06-04,277.1199951171875,257.239990234375,0.021706864901326117,0.014677165896390676,257.87500890096027,260.0171327136812,0,0.0,1,0.0,0.021474625689590784,0.11993489059484383,0.12742344331986377,0.0,0.0731131537221596,0.07585226671595624
2019-06-05,282.3299865722656,259.4682312011719,0.008662109514024907,0.00952476755277809,257.65492884318036,259.58658781505767,0,0.0,1,0.0,0.008624808691177693,0.1285596992860215,0.13718930865457968,0.0,0.0731131537221596,0.07585226671595624
2019-06-06,283.2900085449219,261.15545654296875,0.006502627832263297,0.01054598999012235,257.71987279256183,259.44991120837983,0,0.0,1,0.0,0.00648157695596332,0.13504127624198484,0.144584027503589,0.0,0.0731131537221596,0.07585226671595624
2019-06-07,285.92999267578125,263.768798828125,0.010006845423604194,0.010884076347135174,257.80698013305664,259.45514715285526,0,0.0,1,0.0,0.009957108477332801,0.14499838471931764,0.15603770294114394,0.0,0.0731131537221596,0.07585226671595624
2019-06-10,289.3699951171875,264.979248046875,0.004589053838542689,0.0067504837469885,258.06220118204754,259.5560135614304,0,0.0,1,0.0,0.004578556234770209,0.14957694095408786,0.16134282219932605,0.0,0.0731131537221596,0.07585226671595624
2019-06-11,290.989990234375,264.91510009765625,-0.00024208669052983023,0.011173576592896195,258.57876714070636,259.5909445626395,0,0.0,1,0.0,-0.00024211599824279633,0.14933482495584505,0.16106167655892922,-0.0,0.0731131537221596,0.07585226671595624
2019-06-12,288.6400146484375,264.4474182128906,-0.0017654028954681156,0.005003135309437079,259.00744501749676,259.91974676223026,0,0.0,1,0.0,-0.0017669630556376916,0.14756786190020735,0.159011934913315,0.0,0.0731131537221596,0.07585226671595624
